type,title,country,date_added,release_year,rating,duration,listed_in,month/day_added,year_added,Action & Adventure,Anime Features,Anime Series,British TV Shows,Children & Family Movies,Classic & Cult TV,Classic Movies,Comedies,Crime TV Shows,Cult Movies,Documentaries,Docuseries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,International TV Shows,Kids' TV,Korean TV Shows,LGBTQ Movies,Movies,Music & Musicals,Reality TV,Romantic Movies,Romantic TV Shows,Sci-Fi & Fantasy,Science & Nature TV,Spanish-Language TV Shows,Sports Movies,Stand-Up Comedy,Stand-Up Comedy & Talk Shows,TV Action & Adventure,TV Comedies,TV Dramas,TV Horror,TV Mysteries,TV Sci-Fi & Fantasy,TV Shows,TV Thrillers,Teen TV Shows,Thrillers,num_categories
Movie,Katt Williams: The Pimp Chronicles: Pt. 1,United States,"November 1, 2018",2006,TV-MA,45 min,Stand-Up Comedy,November 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Katti Batti,India,"November 1, 2018",2015,TV-14,132 min,"Comedies, Dramas, International Movies",November 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Life in a ... Metro,India,"November 1, 2018",2007,TV-14,126 min,"Dramas, International Movies, Music & Musicals",November 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Marc Maron: Thinky Pain,United States,"November 1, 2018",2013,TV-MA,95 min,Stand-Up Comedy,November 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Mumbai Meri Jaan,India,"November 1, 2018",2008,TV-MA,135 min,"Dramas, International Movies",November 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Mundeyan Ton Bachke Rahin,India,"November 1, 2018",2014,TV-14,139 min,"Comedies, International Movies, Music & Musicals",November 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,No One Killed Jessica,India,"November 1, 2018",2011,TV-MA,131 min,"Dramas, International Movies",November 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Oye Lucky! Lucky Oye!,India,"November 1, 2018",2008,TV-14,118 min,"Comedies, Dramas, International Movies",November 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Paan Singh Tomar,India,"November 1, 2018",2010,TV-14,129 min,"Action & Adventure, Dramas, International Movies",November 1, 2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Raja Natwarlal,India,"November 1, 2018",2014,TV-14,131 min,"Dramas, International Movies, Thrillers",November 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Movie,Satyagraha,India,"November 1, 2018",2013,TV-14,146 min,"Dramas, International Movies, Music & Musicals",November 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Settai,India,"November 1, 2018",2013,TV-14,123 min,"Comedies, International Movies, Music & Musicals",November 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Sigaram Thodu,India,"November 1, 2018",2014,TV-14,141 min,"Dramas, International Movies, Thrillers",November 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Movie,Sommore: The Reign Continues,United States,"November 1, 2018",2015,TV-MA,93 min,Stand-Up Comedy,November 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Movie,The Untold Tales of Armistead Maupin,United States,"November 1, 2018",2017,TV-MA,91 min,"Documentaries, LGBTQ Movies",November 1, 2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Welcome to Sajjanpur,India,"November 1, 2018",2008,TV-14,131 min,"Comedies, Dramas, International Movies",November 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Yeh Hai Bakrapur,India,"November 1, 2018",2014,TV-PG,95 min,"Comedies, Dramas, Independent Movies",November 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Zokkomon,India,"November 1, 2018",2011,PG,104 min,"Children & Family Movies, Dramas",November 1, 2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Fate/EXTRA Last Encore,Japan,"October 30, 2018",2018,TV-MA,2 Seasons,"Anime Series, International TV Shows",October 30, 2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,W/O Ram,India,"October 26, 2018",2018,TV-MA,115 min,"Dramas, International Movies, Thrillers",October 26, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
TV Show,DreamWorks Spooky Stories,United States,"October 25, 2018",2009,TV-PG,1 Season,"Kids' TV, TV Comedies",October 25, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
TV Show,Great News,United States,"October 25, 2018",2017,TV-14,2 Seasons,TV Comedies,October 25, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Movie,Ronnie Coleman: The King,United States,"October 25, 2018",2018,TV-MA,93 min,Documentaries,October 25, 2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,ADAM SANDLER 100% FRESH,United States,"October 23, 2018",2018,TV-MA,74 min,Stand-Up Comedy,October 23, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Scorpion King 5: Book of Souls,United States,"October 23, 2018",2018,PG-13,102 min,"Action & Adventure, Sci-Fi & Fantasy",October 23, 2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,The Hollywood Masters,United States,"October 23, 2018",2017,TV-MA,3 Seasons,Stand-Up Comedy & Talk Shows,October 23, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TV Show,Best.Worst.Weekend.Ever.,United States,"October 19, 2018",2018,TV-PG,1 Season,"Kids' TV, TV Comedies",October 19, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Movie,Illang: The Wolf Brigade,South Korea,"October 19, 2018",2018,TV-MA,140 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",October 19, 2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,Making a Murderer,United States,"October 19, 2018",2018,TV-14,2 Seasons,"Crime TV Shows, Docuseries",October 19, 2018,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Marvel's Daredevil,United States,"October 19, 2018",2018,TV-MA,3 Seasons,"Crime TV Shows, TV Action & Adventure",October 19, 2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Movie,Naa Bangaaru Talli,India,"October 19, 2018",2013,TV-14,122 min,"Dramas, International Movies",October 19, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Wanderlust,United Kingdom,"October 19, 2018",2018,TV-MA,1 Season,"British TV Shows, International TV Shows, Romantic TV Shows",October 19, 2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Mr. Chandramouli,India,"October 18, 2018",2018,TV-MA,131 min,"Dramas, International Movies, Thrillers",October 18, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
TV Show,My Babysitter's a Vampire,Canada,"October 17, 2018",2012,TV-PG,2 Seasons,"Kids' TV, TV Comedies",October 17, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Movie,"Ron White: If You Quit Listening, I'll Shut Up",United States,"October 16, 2018",2018,TV-MA,63 min,Stand-Up Comedy,October 16, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Meghnadbodh Rohoshyo,India,"October 15, 2018",2017,TV-MA,150 min,"Dramas, International Movies",October 15, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Sanju,India,"October 15, 2018",2018,TV-MA,159 min,"Dramas, International Movies",October 15, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Stunt Science,United Kingdom,"October 15, 2018",2018,TV-MA,1 Season,"British TV Shows, International TV Shows, Reality TV",October 15, 2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Soorma,India,"October 13, 2018",2018,TV-14,131 min,"Dramas, International Movies, Sports Movies",October 13, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Feminists: What Were They Thinking?,United States,"October 12, 2018",2018,TV-MA,86 min,"Documentaries, LGBTQ Movies",October 12, 2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,ReMastered: Who Shot the Sheriff,United States,"October 12, 2018",2018,TV-14,57 min,"Documentaries, Music & Musicals",October 12, 2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,The Curious Creations of Christine McConnell,United States,"October 12, 2018",2018,TV-PG,1 Season,"TV Comedies, TV Mysteries",October 12, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
TV Show,The Haunting of Hill House,United States,"October 12, 2018",2018,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries",October 12, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
Movie,Tales From the Hood 2,United States,"October 10, 2018",2018,R,110 min,"Cult Movies, Horror Movies, Independent Movies",October 10, 2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Mo Amer: The Vagabond,United States,"October 9, 2018",2018,TV-MA,57 min,Stand-Up Comedy,October 9, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TV Show,Sofia the First,United States,"October 8, 2018",2017,TV-Y,4 Seasons,Kids' TV,October 8, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Seven in Heaven,United States,"October 6, 2018",2018,PG-13,94 min,Horror Movies,October 6, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TV Show,LOST SONG,Japan,"October 5, 2018",2018,TV-14,1 Season,"Anime Series, International TV Shows",October 5, 2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Malevolent,United Kingdom,"October 5, 2018",2018,TV-MA,89 min,"Horror Movies, Thrillers",October 5, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Movie,Private Life,United States,"October 5, 2018",2018,R,124 min,"Comedies, Dramas, Independent Movies",October 5, 2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TV Show,YG Future Strategy Office,South Korea,"October 5, 2018",2018,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",October 5, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Movie,Truth or Dare,United States,"October 3, 2018",2017,TV-MA,88 min,Horror Movies,October 3, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Eric ldle's What About Dick?,United States,"October 2, 2018",2012,TV-MA,81 min,"Comedies, Music & Musicals",October 2, 2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Monty Python Best Bits (mostly),United Kingdom,"October 2, 2018",2014,TV-MA,1 Season,"British TV Shows, Docuseries, TV Comedies",October 2, 2018,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Movie,"Monty Python Live (Mostly): One Down, Five to Go",United Kingdom,"October 2, 2018",2014,TV-MA,137 min,Comedies,October 2, 2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Monty Python: Before the Flying Circus,United Kingdom,"October 2, 2018",2000,TV-MA,56 min,"Comedies, Documentaries",October 2, 2018,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Monty Python: Live at Aspen,United States,"October 2, 2018",1998,TV-MA,58 min,"Comedies, Documentaries",October 2, 2018,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Monty Python: Live at The Hollywood Bowl,United Kingdom,"October 2, 2018",1982,R,80 min,Comedies,October 2, 2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Monty Python: The Meaning of Live,United Kingdom,"October 2, 2018",2014,TV-MA,94 min,Documentaries,October 2, 2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TV Show,Monty Python's Almost the Truth,United Kingdom,"October 2, 2018",2009,TV-MA,1 Season,"British TV Shows, Docuseries",October 2, 2018,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Monty Python's Flying Circus,United Kingdom,"October 2, 2018",1974,TV-14,4 Seasons,"British TV Shows, Classic & Cult TV, International TV Shows",October 2, 2018,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Monty Python's Life of Brian,United Kingdom,"October 2, 2018",1979,R,94 min,"Classic Movies, Comedies, Cult Movies",October 2, 2018,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Parrot Sketch Not Included: Twenty Years of Monty Python,United Kingdom,"October 2, 2018",1989,TV-14,72 min,Comedies,October 2, 2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,The Meaning of Monty Python,United Kingdom,"October 2, 2018",2013,TV-MA,60 min,Documentaries,October 2, 2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,25 Kille,India,"October 1, 2018",2016,TV-14,140 min,"Action & Adventure, Dramas, International Movies",October 1, 2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,A Witches' Ball,Canada,"October 1, 2018",2017,PG,91 min,Children & Family Movies,October 1, 2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Agyaat,India,"October 1, 2018",2009,TV-14,97 min,"Horror Movies, International Movies",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Anjaan,India,"October 1, 2018",2014,TV-14,146 min,"Action & Adventure, Dramas, International Movies",October 1, 2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Bathinda Express,India,"October 1, 2018",2016,TV-14,118 min,"Dramas, International Movies, Sports Movies",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Delhi 6,India,"October 1, 2018",2009,TV-14,128 min,"Dramas, International Movies",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Dev.D,India,"October 1, 2018",2009,TV-MA,137 min,"Dramas, International Movies, Romantic Movies",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Dil Vil Pyaar Vyaar,India,"October 1, 2018",2014,TV-PG,145 min,"International Movies, Music & Musicals, Romantic Movies",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Ek Main Aur Ekk Tu,India,"October 1, 2018",2012,TV-14,106 min,"Comedies, International Movies, Romantic Movies",October 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Haani,India,"October 1, 2018",2013,TV-14,137 min,"Dramas, International Movies, Music & Musicals",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Happy Go Lucky,India,"October 1, 2018",2014,TV-14,129 min,"Comedies, International Movies, Music & Musicals",October 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Harishchandrachi Factory,India,"October 1, 2018",2009,TV-PG,99 min,"Dramas, International Movies",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TV Show,Hot Date,United States,"October 1, 2018",2018,TV-MA,1 Season,"Romantic TV Shows, TV Comedies",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Movie,Jagga Jasoos,India,"October 1, 2018",2017,TV-14,155 min,"Action & Adventure, Comedies, International Movies",October 1, 2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Jatt James Bond,India,"October 1, 2018",2014,TV-14,142 min,"Comedies, Dramas, International Movies",October 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Jodhaa Akbar,India,"October 1, 2018",2008,TV-14,214 min,"Action & Adventure, Dramas, International Movies",October 1, 2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Judge Singh LLB,India,"October 1, 2018",2015,TV-PG,137 min,"Comedies, Dramas, International Movies",October 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Kaminey,India,"October 1, 2018",2009,TV-14,128 min,"Dramas, International Movies, Music & Musicals",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Khido Khundi,India,"October 1, 2018",2018,TV-14,151 min,"Dramas, International Movies, Sports Movies",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Khoobsurat,India,"October 1, 2018",2014,TV-14,121 min,"Comedies, International Movies, Romantic Movies",October 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Kisaan,India,"October 1, 2018",2009,TV-14,101 min,"Action & Adventure, Dramas, International Movies",October 1, 2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Kismat Konnection,India,"October 1, 2018",2008,TV-14,145 min,"Comedies, Dramas, International Movies",October 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,Kurbaan,India,"October 1, 2018",2009,TV-14,147 min,"International Movies, Thrillers",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Movie,Lock,India,"October 1, 2018",2016,TV-14,90 min,"Dramas, International Movies",October 1, 2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Movie,Luv Shuv Tey Chicken Khurana,India,"October 1, 2018",2012,TV-14,129 min,"Comedies, International Movies, Romantic Movies",October 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Movie,"Main, Meri Patni Aur Woh",India,"October 1, 2018",2005,TV-PG,129 min,"Comedies, Dramas, International Movies",October 1, 2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
